  0.01183673,   0.01469388,   0.01224490,   0.00530612,   0.00367347,   0.00367347,   0.00775510,   0.00897959,   0.00571429,   0.01142857,   0.01469388,   0.01469388,   0.01469388,   0.01469388,   0.01469388,   0.01877551,   0.00000000,   0.00734694,   0.01020408,   0.00285714,   0.00489796,   0.00489796,   0.00653061,   0.00693878,   0.00326531,   0.01469388,   0.00897959,   0.00000000,   0.00122449,   0.00448980,   0.00816327,   0.00367347,   0.00408163,   0.01346939,   0.01469388,   0.01469388,   0.01469388,   0.01469388,   0.01469388,   0.01061224,   0.00000000,   0.00857143,   0.01020408,   0.00244898,   0.00244898,   0.00244898,   0.00938776,   0.01714286,   0.00448980,   0.01469388,   0.01224490,   0.00448980,   0.00000000,   0.00000000,   0.00285714,   0.00734694,   0.00448980,   0.01020408,   0.01469388,   0.01714286,   0.01469388,   0.01265306,   0.00489796,   0.00000000, 119.00000000
  0.00000000,   0.00000000,   0.00190476,   0.01095238,   0.01333333,   0.00714286,   0.00142857,   0.00428571,   0.00000000,   0.00047619,   0.01142857,   0.01333333,   0.01333333,   0.01333333,   0.01333333,   0.01142857,   0.00190476,   0.00523810,   0.01333333,   0.00333333,   0.00904762,   0.01333333,   0.01333333,   0.01380952,   0.01095238,   0.00761905,   0.01333333,   0.00285714,   0.00904762,   0.01238095,   0.00904762,   0.01809524,   0.01285714,   0.00761905,   0.01333333,   0.01142857,   0.01333333,   0.00285714,   0.00380952,   0.02095238,   0.01285714,   0.01190476,   0.01333333,   0.01333333,   0.01333333,   0.00047619,   0.00380952,   0.01761905,   0.00714286,   0.01333333,   0.01333333,   0.01333333,   0.01333333,   0.00952381,   0.01000000,   0.00952381,   0.00095238,   0.00666667,   0.00285714,   0.00476190,   0.02000000,   0.02095238,   0.01714286,   0.00285714, 115.00000000
  0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00595238,   0.00000000,   0.00000000,   0.00892857,   0.00892857,   0.00892857,   0.00595238,   0.00000000,   0.00892857,   0.00595238,   0.00297619,   0.00892857,   0.00892857,   0.00892857,   0.00892857,   0.00000000,   0.00892857,   0.00595238,   0.00297619,   0.00892857,   0.00892857,   0.00892857,   0.00892857,   0.00000000,   0.00892857,   0.00892857,   0.00297619,   0.00892857,   0.00892857,   0.00892857,   0.00892857,   0.00000000,   0.00595238,   0.00892857,   0.00297619,   0.00595238,   0.00000000,   0.00000000,   0.00892857,   0.00000000,   0.00000000,   0.00595238,   0.00595238,   0.00000000,   0.00000000,   0.00000000,   0.00892857,   0.00000000,   0.00000000,   0.00595238,   0.05952381,   0.03869048,   0.03571429,   0.03571429,   0.03571429,   0.02678571,   0.03273810,   0.04464286, 103.00000000
  0.00000000,   0.00000000,   0.00526316,   0.00350877,   0.00000000,   0.00000000,   0.00000000,   0.00350877,   0.00000000,   0.00175439,   0.00701754,   0.00701754,   0.00701754,   0.00701754,   0.00701754,   0.01754386,   0.00000000,   0.00526316,   0.00701754,   0.00701754,   0.00701754,   0.00701754,   0.00701754,   0.01754386,   0.00000000,   0.00701754,   0.00701754,   0.00701754,   0.00701754,   0.00701754,   0.00701754,   0.01228070,   0.00350877,   0.00701754,   0.00701754,   0.00701754,   0.00701754,   0.00701754,   0.00701754,   0.00350877,   0.00526316,   0.00175439,   0.00175439,   0.00701754,   0.00701754,   0.00701754,   0.00000000,   0.00000000,   0.00701754,   0.00175439,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.05438596,   0.01228070,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000, 383.00000000
  0.00693684,   0.00584155,   0.00328587,   0.00000000,   0.00365097,   0.00547645,   0.00036510,   0.00000000,   0.00730194,   0.01460387,   0.01460387,   0.01460387,   0.01460387,   0.01460387,   0.00730194,   0.00000000,   0.00839723,   0.01460387,   0.01460387,   0.01460387,   0.01460387,   0.01460387,   0.01277839,   0.00109529,   0.01277839,   0.00730194,   0.01277839,   0.00949252,   0.00730194,   0.01131800,   0.01131800,   0.01204819,   0.01095290,   0.00000000,   0.01204819,   0.00328587,   0.00000000,   0.00584155,   0.01350858,   0.01496897,   0.00000000,   0.00036510,   0.01423877,   0.01204819,   0.00219058,   0.00693684,   0.01460387,   0.00693684,   0.00000000,   0.00073019,   0.01423877,   0.01460387,   0.01460387,   0.01460387,   0.01095290,   0.00000000,   0.00000000,   0.00000000,   0.00438116,   0.01387368,   0.01825484,   0.01350858,   0.00146039,   0.00000000, 104.00000000
  0.00462963,   0.00925926,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00925926,   0.00925926,   0.00925926,   0.00925926,   0.00925926,   0.00925926,   0.00925926,   0.01388889,   0.00925926,   0.00925926,   0.00925926,   0.00925926,   0.00925926,   0.00925926,   0.00925926,   0.01388889,   0.00925926,   0.00925926,   0.00925926,   0.00925926,   0.00925926,   0.00925926,   0.00925926,   0.01851852,   0.00462963,   0.00925926,   0.00925926,   0.00925926,   0.00925926,   0.00925926,   0.00925926,   0.01851852,   0.00462963,   0.00925926,   0.00462963,   0.00000000,   0.00000000,   0.00000000,   0.00462963,   0.01851852,   0.00462963,   0.00925926,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.01851852,   0.03703704,   0.04166667,   0.01388889,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.02777778, 114.00000000
  0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00948767,   0.01138520,   0.02656546,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00569260,   0.01138520,   0.01138520,   0.03415560,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00759013,   0.00948767,   0.00569260,   0.02466793,   0.00759013,   0.01138520,   0.00759013,   0.00000000,   0.00948767,   0.00000000,   0.00000000,   0.01138520,   0.01138520,   0.01138520,   0.00759013,   0.00379507,   0.01138520,   0.00000000,   0.00000000,   0.01328273,   0.00379507,   0.01138520,   0.01138520,   0.01138520,   0.01138520,   0.00759013,   0.00569260,   0.02277040,   0.01138520,   0.01138520,   0.00948767,   0.00000000,   0.01138520,   0.01138520,   0.01138520,   0.03605313,   0.00189753,   0.00569260,   0.00000000,   0.00000000,   0.01707780,   0.01138520,   0.01138520,   0.03795066, 228.00000000
  0.00203252,   0.00508130,   0.01117886,   0.00050813,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.01067073,   0.01524390,   0.01524390,   0.01117886,   0.01219512,   0.00813008,   0.00508130,   0.00508130,   0.01473577,   0.01524390,   0.01524390,   0.01524390,   0.01524390,   0.01524390,   0.01524390,   0.01778455,   0.01524390,   0.00762195,   0.01524390,   0.01524390,   0.01524390,   0.01524390,   0.01524390,   0.01778455,   0.01473577,   0.00355691,   0.01473577,   0.01524390,   0.01524390,   0.01524390,   0.01016260,   0.00304878,   0.01371951,   0.00457317,   0.00609756,   0.00711382,   0.00406504,   0.00000000,   0.00000000,   0.00000000,   0.01371951,   0.00355691,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.01270325,   0.00101626,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000, 383.00000000
  0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.02647059,   0.00882353,   0.01176471,   0.01176471,   0.01176471,   0.01176471,   0.01176471,   0.01176471,   0.02941176,   0.01176471,   0.01176471,   0.01176471,   0.01176471,   0.01176471,   0.01176471,   0.01176471,   0.02941176,   0.00588235,   0.00882353,   0.00294118,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00588235,   0.00588235,   0.00588235,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00882353,   0.00882353,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.01176471,   0.01176471,   0.01176471,   0.01176471,   0.01176471,   0.01176471,   0.01176471,   0.01176471,   0.03235294,   0.01764706,   0.01764706,   0.01470588,   0.01176471,   0.01176471,   0.01176471,   0.01176471,   0.04411765, 110.00000000
  0.00000000,   0.00000000,   0.00000000,   0.00459770,   0.00000000,   0.00000000,   0.00402299,   0.00344828,   0.00517241,   0.00919540,   0.00459770,   0.00804598,   0.00344828,   0.00632184,   0.00747126,   0.00459770,   0.00402299,   0.01206897,   0.01206897,   0.01206897,   0.01206897,   0.01206897,   0.01206897,   0.00862069,   0.00517241,   0.01206897,   0.01206897,   0.01206897,   0.01206897,   0.01206897,   0.01206897,   0.01494253,   0.00919540,   0.00919540,   0.01206897,   0.01091954,   0.00804598,   0.00804598,   0.00977011,   0.01034483,   0.00919540,   0.00287356,   0.00804598,   0.00862069,   0.00000000,   0.00000000,   0.00229885,   0.00574713,   0.00689655,   0.00804598,   0.00344828,   0.00977011,   0.00000000,   0.00000000,   0.00287356,   0.00402299,   0.02413793,   0.02701149,   0.02011494,   0.02183908,   0.00000000,   0.00000000,   0.00459770,   0.00114943, 107.00000000
  0.00000000,   0.00000000,   0.00727273,   0.01454545,   0.01454545,   0.00848485,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.01333333,   0.00969697,   0.01090909,   0.01454545,   0.00000000,   0.00000000,   0.00000000,   0.00363636,   0.00848485,   0.00000000,   0.00121212,   0.00848485,   0.00000000,   0.00000000,   0.00969697,   0.01090909,   0.01090909,   0.00484848,   0.00606061,   0.01333333,   0.00000000,   0.00484848,   0.01212121,   0.01212121,   0.01333333,   0.01454545,   0.01454545,   0.01333333,   0.00000000,   0.01696970,   0.01333333,   0.00121212,   0.00848485,   0.00000000,   0.00000000,   0.00000000,   0.00727273,   0.01212121,   0.01090909,   0.00000000,   0.01333333,   0.00606061,   0.00484848,   0.00969697,   0.01333333,   0.00121212,   0.00000000,   0.00000000,   0.01212121,   0.01575758,   0.01939394,   0.01333333,   0.00363636,   0.00000000, 107.00000000
  0.00545455,   0.00545455,   0.00000000,   0.00848485,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00303030,   0.01393939,   0.00606061,   0.01454545,   0.00606061,   0.00484848,   0.00727273,   0.00606061,   0.00000000,   0.01454545,   0.01454545,   0.01454545,   0.01454545,   0.01454545,   0.01454545,   0.01454545,   0.00545455,   0.01454545,   0.01454545,   0.01454545,   0.01454545,   0.01454545,   0.01454545,   0.01818182,   0.01030303,   0.01454545,   0.01454545,   0.01454545,   0.01454545,   0.01151515,   0.01454545,   0.01575758,   0.01393939,   0.01454545,   0.00969697,   0.01454545,   0.00060606,   0.00000000,   0.00363636,   0.01212121,   0.01454545,   0.01454545,   0.00545455,   0.01454545,   0.00000000,   0.00000000,   0.00000000,   0.00242424,   0.01212121,   0.01939394,   0.00787879,   0.01575758,   0.00000000,   0.00000000,   0.00000000,   0.00000000, 107.00000000
  0.00000000,   0.00133333,   0.00933333,   0.01200000,   0.01200000,   0.01200000,   0.01200000,   0.00266667,   0.00533333,   0.01200000,   0.01200000,   0.01200000,   0.01200000,   0.01200000,   0.01200000,   0.02000000,   0.01200000,   0.01066667,   0.00400000,   0.00266667,   0.00000000,   0.00000000,   0.00266667,   0.02666667,   0.00933333,   0.00400000,   0.00133333,   0.00800000,   0.00400000,   0.00266667,   0.01200000,   0.02133333,   0.00266667,   0.01200000,   0.01200000,   0.01200000,   0.01200000,   0.00400000,   0.00400000,   0.02400000,   0.00533333,   0.01200000,   0.00133333,   0.00400000,   0.01200000,   0.01200000,   0.01200000,   0.02266667,   0.00666667,   0.01200000,   0.00266667,   0.00133333,   0.00933333,   0.00933333,   0.00533333,   0.01466667,   0.00400000,   0.01066667,   0.00133333,   0.00933333,   0.01600000,   0.00400000,   0.00000000,   0.01733333,  69.00000000
  0.00000000,   0.00000000,   0.00000000,   0.01127214,   0.00080515,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00080515,   0.01288245,   0.00885668,   0.00644122,   0.00644122,   0.00322061,   0.00885668,   0.01207729,   0.00402576,   0.01288245,   0.01288245,   0.01288245,   0.01288245,   0.01449275,   0.01207729,   0.01288245,   0.00724638,   0.01288245,   0.01288245,   0.01288245,   0.01288245,   0.01851852,   0.01288245,   0.01288245,   0.00644122,   0.01288245,   0.01288245,   0.01288245,   0.01288245,   0.02093398,   0.01288245,   0.01288245,   0.00161031,   0.01288245,   0.01288245,   0.01288245,   0.01288245,   0.02012882,   0.01207729,   0.00724638,   0.00000000,   0.01127214,   0.01207729,   0.00644122,   0.00966184,   0.01851852,   0.00483092,   0.00080515,   0.00000000,   0.00805153,   0.00322061,   0.00000000,   0.00080515,   0.02415459, 105.00000000
  0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00194269,   0.01019913,   0.01019913,   0.00145702,   0.00922778,   0.00000000,   0.00000000,   0.00048567,   0.01068480,   0.01165614,   0.01602720,   0.00728509,   0.01019913,   0.00000000,   0.00728509,   0.01165614,   0.01068480,   0.00388538,   0.01894123,   0.01117047,   0.01165614,   0.00097135,   0.01117047,   0.01165614,   0.00485673,   0.00000000,   0.01651287,   0.01165614,   0.01165614,   0.01165614,   0.01165614,   0.01165614,   0.00534240,   0.00000000,   0.01651287,   0.01117047,   0.01165614,   0.01165614,   0.01165614,   0.01165614,   0.01117047,   0.00777076,   0.01991258,   0.00728509,   0.01165614,   0.01165614,   0.01165614,   0.01165614,   0.01165614,   0.01165614,   0.01942691,   0.00242836,   0.00971345,   0.00437105,   0.02379796,   0.02136960,   0.02719767,   0.02962603,   0.02428363, 122.00000000
  0.00533333,   0.00533333,   0.00000000,   0.00000000,   0.00533333,   0.00266667,   0.00000000,   0.00000000,   0.00533333,   0.00800000,   0.00266667,   0.00266667,   0.00800000,   0.00800000,   0.00800000,   0.01066667,   0.00533333,   0.00800000,   0.00800000,   0.00800000,   0.00800000,   0.00800000,   0.00800000,   0.01066667,   0.00533333,   0.00800000,   0.00800000,   0.00800000,   0.00800000,   0.00800000,   0.00800000,   0.01066667,   0.00533333,   0.00800000,   0.00800000,   0.00800000,   0.00800000,   0.00800000,   0.00800000,   0.01066667,   0.00266667,   0.00800000,   0.00800000,   0.00800000,   0.00800000,   0.00800000,   0.00266667,   0.00000000,   0.00266667,   0.00266667,   0.00000000,   0.00000000,   0.00533333,   0.00533333,   0.00000000,   0.00000000,   0.04000000,   0.05066667,   0.03200000,   0.03466667,   0.04000000,   0.01866667,   0.00000000,   0.00000000, 112.00000000
  0.00702703,   0.01081081,   0.00270270,   0.00000000,   0.00162162,   0.00378378,   0.00756757,   0.00054054,   0.01081081,   0.01297297,   0.01297297,   0.01297297,   0.01297297,   0.01297297,   0.01297297,   0.00756757,   0.01027027,   0.01297297,   0.01297297,   0.01297297,   0.01297297,   0.01297297,   0.01297297,   0.01459459,   0.00162162,   0.00972973,   0.01027027,   0.00648649,   0.00648649,   0.00864865,   0.01297297,   0.01297297,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00216216,   0.01297297,   0.00702703,   0.00162162,   0.01189189,   0.00648649,   0.00324324,   0.00486486,   0.00972973,   0.01297297,   0.00486486,   0.01081081,   0.01297297,   0.01297297,   0.01297297,   0.01297297,   0.01297297,   0.01297297,   0.01351351,   0.01567568,   0.02540541,   0.02270270,   0.01621622,   0.01621622,   0.01729730,   0.02594595,   0.03027027, 117.00000000
